,start_station_name,end_station_name,value
29240,43 St & 50 Ave,Old Slip & South St,1.0
247606,W 44 St & 11 Ave,Tiebout Ave & E 184 St,1.0
68106,Broadway & W 25 St,Fulton St & Pearl St,1.0
3089,1 Ave & E 44 St,43 St & Broadway,1.0
3090,1 Ave & E 44 St,43 St & Skillman Ave,1.0
3083,1 Ave & E 44 St,43 Ave & 40 St,1.0
3075,1 Ave & E 44 St,39 Dr & 52 St,1.0
3076,1 Ave & E 44 St,39 St & 47 Ave,1.0
29257,43 St & Broadway,2 Ave & E 125 St,1.0
29260,43 St & Broadway,21 Ave & Shore Blvd,1.0
121278,E 54 St & 1 Ave,48 St & 2 Ave,1.0
121267,E 54 St & 1 Ave,44 St & Greenpoint Ave,1.0
121252,E 54 St & 1 Ave,4 Ave & 9 St,1.0
68110,Broadway & W 25 St,Home St & Westchester Ave,1.0
121250,E 54 St & 1 Ave,4 Ave & 26 St,1.0
68086,Broadway & W 25 St,E 138 St & 5 Av,1.0
68087,Broadway & W 25 St,E 138 St & Grand Concourse,1.0
68098,Broadway & W 25 St,E 85 St & East End Ave,1.0
121302,E 54 St & 1 Ave,58 St & 32 Ave,1.0
121309,E 54 St & 1 Ave,6 St & 7 Ave,1.0
121284,E 54 St & 1 Ave,49 Ave & 21 St,1.0
121285,E 54 St & 1 Ave,49 St & 31 Ave,1.0
121294,E 54 St & 1 Ave,5 Ave & W 131 St,1.0
121295,E 54 St & 1 Ave,50 St & Barnett Ave,1.0
121297,E 54 St & 1 Ave,51 St & 43 Ave,1.0
121275,E 54 St & 1 Ave,48 Ave & 31 St,1.0
68060,Broadway & W 25 St,Broadway & 12 St,1.0
121311,E 54 St & 1 Ave,61 St & 39 Ave,1.0
68042,Broadway & W 25 St,5 Av & W 139 St,1.0
68044,Broadway & W 25 St,7 St & 3 Ave,1.0
68045,Broadway & W 25 St,8 St & Astoria Blvd,1.0
121298,E 54 St & 1 Ave,53 St & Roosevelt Ave,1.0
121299,E 54 St & 1 Ave,55 St & Northern Blvd,1.0
121300,E 54 St & 1 Ave,57 St & 1 Ave,1.0
247643,W 44 St & 11 Ave,W 163 St & Edgecombe Ave,1.0
3099,1 Ave & E 44 St,48 Ave & 31 St,1.0
3103,1 Ave & E 44 St,48 St & 50 Ave,1.0
247628,W 44 St & 11 Ave,W 129 St & Convent Ave,1.0
121125,E 53 St & Madison Ave,Water St & Main St,1.0
121130,E 53 St & Madison Ave,Willis Ave & Bruckner Blvd,1.0
121143,E 54 St & 1 Ave,1 Pl & Clinton St,1.0
121146,E 54 St & 1 Ave,10 St & 5 Ave,1.0
121154,E 54 St & 1 Ave,12 St & 4 Ave,1.0
121155,E 54 St & 1 Ave,14 St & 7 Ave,1.0
121156,E 54 St & 1 Ave,14 St Ferry - 14 St & Shipyard Ln,1.0
3045,1 Ave & E 44 St,34 Ave & 13 St,1.0
247648,W 44 St & 11 Ave,W 171 St & St. Nicholas Ave,1.0
247652,W 44 St & 11 Ave,W 190 St & Broadway,1.0
3040,1 Ave & E 44 St,31 St & Ditmars Blvd,1.0
247636,W 44 St & 11 Ave,W 147 St & Adam Clayton Powell Blvd,1.0
68135,Broadway & W 25 St,Pleasant Ave & E 120 St,1.0
121180,E 54 St & 1 Ave,23 Rd & 31 St,1.0
68118,Broadway & W 25 St,Metropolitan Ave & Vandervoort Ave,1.0
68122,Broadway & W 25 St,Motorgate,1.0
68111,Broadway & W 25 St,Icahn Stadium,1.0
121160,E 54 St & 1 Ave,2 Av & 37 St,1.0
121170,E 54 St & 1 Ave,21 Ave & 80 St,1.0
121172,E 54 St & 1 Ave,21 St & 21 Ave,1.0
68082,Broadway & W 25 St,Douglass St & 3 Ave,1.0
121239,E 54 St & 1 Ave,36 St & Queens Blvd,1.0
121237,E 54 St & 1 Ave,36 St & 4 Ave,1.0
121225,E 54 St & 1 Ave,34 Ave & 48 St,1.0
121215,E 54 St & 1 Ave,31 St & Hoyt Ave N,1.0
121219,E 54 St & 1 Ave,33 St & 47 Ave,1.0
121186,E 54 St & 1 Ave,27 Ave & 3 St,1.0
121198,E 54 St & 1 Ave,3 St & 7 Ave,1.0
3062,1 Ave & E 44 St,36 Ave & 10 St,1.0
3064,1 Ave & E 44 St,36 St & 47 Ave,1.0
3066,1 Ave & E 44 St,36 St & Queens Blvd,1.0
3053,1 Ave & E 44 St,34 St & 48 Ave,1.0
3057,1 Ave & E 44 St,35 St & 21 Ave,1.0
68212,Broadway & W 29 St,Bay St & Court St,1.0
68200,Broadway & W 29 St,5 Av & W 139 St,1.0
68201,Broadway & W 29 St,5 St & Market St,1.0
121088,E 53 St & Madison Ave,Riverside Dr & W 153 St,1.0
121078,E 53 St & Madison Ave,Pinehurst Ave & W 187 St,1.0
121079,E 53 St & Madison Ave,Pleasant Ave & E 116 St,1.0
17441,27 Ave & 3 St,E 123 St & Lexington Ave,1.0
121071,E 53 St & Madison Ave,N 15 St & Wythe Ave,1.0
3018,1 Ave & E 44 St,3 Ave & E 170 St,1.0
3014,1 Ave & E 44 St,3 Ave & 14 St,1.0
3017,1 Ave & E 44 St,3 Ave & E 169 St,1.0
68153,Broadway & W 25 St,Union St & Nevins St,1.0
68154,Broadway & W 25 St,Van Brunt St & Van Dyke St,1.0
68155,Broadway & W 25 St,Vernon Blvd & 31 Ave,1.0
68160,Broadway & W 25 St,W 155 St & Frederick Douglass Blvd,1.0
68168,Broadway & W 25 St,Wards Meadow Comfort Station,1.0
121095,E 53 St & Madison Ave,South St & Broad St,1.0
121097,E 53 St & Madison Ave,South St & Pike St,1.0
121098,E 53 St & Madison Ave,Southpoint Park,1.0
121147,E 54 St & 1 Ave,10 St & 7 Ave,1.0
121108,E 53 St & Madison Ave,W 147 St & Adam Clayton Powell Blvd,1.0
121112,E 53 St & Madison Ave,W 181 St & Riverside Dr,1.0
121118,E 53 St & Madison Ave,Walnut Ave & E 136 St,1.0
68180,Broadway & W 25 St,Wyckoff St & Nevins St,1.0
68192,Broadway & W 29 St,3 Ave & Carroll St,1.0
68193,Broadway & W 29 St,3 St & 3 Ave,1.0
68151,Broadway & W 25 St,Stagg St & Morgan Ave,1.0
121051,E 53 St & Madison Ave,Flushing Ave & Vanderbilt Ave,1.0
121053,E 53 St & Madison Ave,Frederick Douglass Blvd & Harlem River Dr,1.0
121028,E 53 St & Madison Ave,Congress St & Hicks St,1.0
121030,E 53 St & Madison Ave,Degraw St & Hoyt St,1.0
121031,E 53 St & Madison Ave,Devoe St & Morgan Ave,1.0
121033,E 53 St & Madison Ave,Dyckman St & Staff St,1.0
121020,E 53 St & Madison Ave,Carlton Ave & Flushing Ave,1.0
121026,E 53 St & Madison Ave,Columbia St & Kane St,1.0
29215,43 St & 50 Ave,Broad St & Bridge St,1.0
29216,43 St & 50 Ave,Broadway & 12 St,1.0
29217,43 St & 50 Ave,Bus Slip & State St,1.0
29220,43 St & 50 Ave,Clinton Ave & Flushing Ave,1.0
29211,43 St & 50 Ave,Astoria Park S & Shore Blvd,1.0
3032,1 Ave & E 44 St,31 Ave & 57 St,1.0
121036,E 53 St & Madison Ave,E 132 St & Madison Ave,1.0
121037,E 53 St & Madison Ave,E 174 St & Longfellow Ave,1.0
29222,43 St & 50 Ave,Dock St & Front St,1.0
29224,43 St & 50 Ave,E 132 St & Madison Ave,1.0
29225,43 St & 50 Ave,E 33 St & 1 Ave,1.0
29226,43 St & 50 Ave,E 51 St & 1 Ave,1.0
29230,43 St & 50 Ave,E 82 St & East End Ave,1.0
29212,43 St & 50 Ave,Banker St & Meserole Ave,1.0
29213,43 St & 50 Ave,Borden Ave & Review Ave,1.0
29214,43 St & 50 Ave,Bridge St & Water St,1.0
68204,Broadway & W 29 St,Astoria Park S & Shore Blvd,1.0
68194,Broadway & W 29 St,3 St & Hoyt St,1.0
68198,Broadway & W 29 St,47 Ave & 31 St,1.0
121056,E 53 St & Madison Ave,Gerard Ave & E 146 St,1.0
121060,E 53 St & Madison Ave,Icahn Stadium,1.0
121062,E 53 St & Madison Ave,Kent Ave & Division Ave,1.0
121064,E 53 St & Madison Ave,Lenox Ave & W 144 St,1.0
29221,43 St & 50 Ave,Ditmars Blvd & 19 St,1.0
13623,2 Ave & E 125 St,Pearl St & Peck Slip,1.0
13624,2 Ave & E 125 St,Pier 40 - Hudson River Park,1.0
13631,2 Ave & E 125 St,Putnam Ave & Knickerbocker Ave,1.0
13615,2 Ave & E 125 St,Nassau Ave & Newell St,1.0
13616,2 Ave & E 125 St,Newton Rd & 44 St,1.0
13620,2 Ave & E 125 St,Old Broadway & W 133 St,1.0
13621,2 Ave & E 125 St,Onderdonk Ave & Dekalb Ave,1.0
13605,2 Ave & E 125 St,Morris Ave & E 171 St,1.0
29175,43 St & 37 Ave,Riverside Dr & W 72 St,1.0
29180,43 St & 37 Ave,South St & Pike St,1.0
29182,43 St & 37 Ave,Stagg St & Morgan Ave,1.0
247737,W 44 St & 11 Ave,Warren St & Smith St,1.0
29172,43 St & 37 Ave,Pearl St & Peck Slip,1.0
29174,43 St & 37 Ave,Riverside Dr & W 104 St,1.0
29234,43 St & 50 Ave,Lincoln Ave & E 134 St,1.0
247732,W 44 St & 11 Ave,W Tremont Ave & Matthewson Rd,1.0
120996,E 53 St & Madison Ave,34th Ave & Vernon Blvd,1.0
120997,E 53 St & Madison Ave,40 Ave & 9 St,1.0
120976,E 53 St & Lexington Ave,Water St & Main St,1.0
120990,E 53 St & Madison Ave,12 Ave & W 125 St,1.0
120962,E 53 St & Lexington Ave,W 155 St & Frederick Douglass Blvd,1.0
120970,E 53 St & Lexington Ave,Walnut Ave & E 136 St,1.0
29183,43 St & 37 Ave,Van Dam St & Greenpoint Ave,1.0
29191,43 St & 37 Ave,W 64 St & Thelonious Monk Circle,1.0
121027,E 53 St & Madison Ave,Commerce St & Van Brunt St,1.0
121017,E 53 St & Madison Ave,Broadway & 12 St,1.0
121002,E 53 St & Madison Ave,48 Ave & 31 St,1.0
121006,E 53 St & Madison Ave,8 St & Astoria Blvd,1.0
121008,E 53 St & Madison Ave,Astoria Park S & Shore Blvd,1.0
120993,E 53 St & Madison Ave,27 Ave & 3 St,1.0
120994,E 53 St & Madison Ave,27 Ave & 9 St,1.0
120995,E 53 St & Madison Ave,30 Ave & 12 St,1.0
29201,43 St & 50 Ave,31 Ave & 14 St,1.0
17462,27 Ave & 3 St,E 80 St & 2 Ave,1.0
17463,27 Ave & 3 St,E 81 St & 3 Ave,1.0
17464,27 Ave & 3 St,E 85 St & 3 Ave,1.0
17465,27 Ave & 3 St,E 97 St & Madison Ave,1.0
17466,27 Ave & 3 St,E Houston St & Columbia St,1.0
17467,27 Ave & 3 St,East End Ave & E 86 St,1.0
17454,27 Ave & 3 St,E 58 St & 1 Ave (NW Corner),1.0
29202,43 St & 50 Ave,34th Ave & Vernon Blvd,1.0
247761,W 44 St & 11 Ave,Willoughby Ave & Myrtle Ave,1.0
247762,W 44 St & 11 Ave,Willoughby Ave & Tompkins Ave,1.0
247763,W 44 St & 11 Ave,Willoughby St & Ashland Pl,1.0
29193,43 St & 37 Ave,Water St & Main St,1.0
29197,43 St & 50 Ave,1 Ave & E 39 St,1.0
29199,43 St & 50 Ave,20 Ave & Shore Blvd,1.0
29200,43 St & 50 Ave,30 Ave & 12 St,1.0
68225,Broadway & W 29 St,Coffey St & Conover St,1.0
13603,2 Ave & E 125 St,Morris Ave & E 153 St,1.0
247783,W 44 St & 5 Ave,3 St & Hoyt St,1.0
247786,W 44 St & 5 Ave,4 Ave & 3 St,1.0
247787,W 44 St & 5 Ave,40 Ave & 9 St,1.0
247765,W 44 St & 11 Ave,Windsor Pl & 8 Ave,1.0
247766,W 44 St & 11 Ave,Wyckoff Av & Jefferson St,1.0
247780,W 44 St & 5 Ave,2 Ave & 36 St,1.0
13606,2 Ave & E 125 St,Morris Ave & E Burnside Ave,1.0
13608,2 Ave & E 125 St,Morton St & West St,1.0
13609,2 Ave & E 125 St,Mott St & Prince St,1.0
13610,2 Ave & E 125 St,Mount Eden Pkwy & Eastburn Ave,1.0
13612,2 Ave & E 125 St,N 15 St & Wythe Ave,1.0
13613,2 Ave & E 125 St,N 6 St & Bedford Ave,1.0
17469,27 Ave & 3 St,Emerson Pl & Myrtle Ave,1.0
17470,27 Ave & 3 St,Franklin Ave & Myrtle Ave,1.0
247804,W 44 St & 5 Ave,Brooklyn Bridge Park - Pier 2,1.0
247806,W 44 St & 5 Ave,Carlton Ave & Flushing Ave,1.0
247790,W 44 St & 5 Ave,47 Ave & 31 St,1.0
247791,W 44 St & 5 Ave,48 Ave & 5 St,1.0
247793,W 44 St & 5 Ave,Adam Clayton Powell Blvd & W 151 St,1.0
247794,W 44 St & 5 Ave,Astoria Park S & Shore Blvd,1.0
120905,E 53 St & Lexington Ave,Front St & Washington St,1.0
120909,E 53 St & Lexington Ave,Home St & Westchester Ave,1.0
247817,W 44 St & 5 Ave,Court St & Nelson St,1.0
247819,W 44 St & 5 Ave,Ditmars Blvd & 19 St,1.0
247821,W 44 St & 5 Ave,Dyckman St & 10 Ave,1.0
247813,W 44 St & 5 Ave,Columbia St & Degraw St,1.0
247815,W 44 St & 5 Ave,Commerce St & Van Brunt St,1.0
247816,W 44 St & 5 Ave,Congress St & Hicks St,1.0
247801,W 44 St & 5 Ave,Bridge St & Water St,1.0
247803,W 44 St & 5 Ave,Bronx Shore Comfort Station,1.0
17450,27 Ave & 3 St,E 47 St & Park Ave,1.0
17451,27 Ave & 3 St,E 51 St & 2 Ave,1.0
17443,27 Ave & 3 St,E 16 St & 5 Ave,1.0
120939,E 53 St & Lexington Ave,Riverside Dr & W 145 St,1.0
120933,E 53 St & Lexington Ave,Pinehurst Ave & W 187 St,1.0
120915,E 53 St & Lexington Ave,Lincoln Ave & E 134 St,1.0
120917,E 53 St & Lexington Ave,Macombs Pl & W 152 St,1.0
120919,E 53 St & Lexington Ave,Metropolitan Ave & Stewart Ave,1.0
17457,27 Ave & 3 St,E 6 St & 2 Ave,1.0
17458,27 Ave & 3 St,E 60 St & York Ave,1.0
17460,27 Ave & 3 St,E 72 St & York Ave,1.0
17444,27 Ave & 3 St,E 17 St & 2 Ave,1.0
17445,27 Ave & 3 St,E 2 St & Avenue C,1.0
17446,27 Ave & 3 St,E 23 St & 1 Ave,1.0
17447,27 Ave & 3 St,E 25 St & 2 Ave,1.0
17448,27 Ave & 3 St,E 33 St & 5 Ave,1.0
120860,E 53 St & Lexington Ave,Banker St & Meserole Ave,1.0
120861,E 53 St & Lexington Ave,Bay St & Court St,1.0
120862,E 53 St & Lexington Ave,Borden Ave & Review Ave,1.0
120847,E 53 St & Lexington Ave,47 Ave & Skillman Ave,1.0
120849,E 53 St & Lexington Ave,5 Av & W 139 St,1.0
120851,E 53 St & Lexington Ave,Adam Clayton Powell Blvd & W 151 St,1.0
120852,E 53 St & Lexington Ave,Alexander Ave & E 134 St,1.0
120853,E 53 St & Lexington Ave,Astoria Park S & Shore Blvd,1.0
247882,W 44 St & 5 Ave,South St & Broad St,1.0
247868,W 44 St & 5 Ave,Pleasant Ave & E 120 St,1.0
247872,W 44 St & 5 Ave,Riverside Dr & W 145 St,1.0
247849,W 44 St & 5 Ave,Lenox Ave & W 144 St,1.0
247852,W 44 St & 5 Ave,Metropolitan Ave & Stewart Ave,1.0
247836,W 44 St & 5 Ave,Edgecombe Ave & W 167 St,1.0
247842,W 44 St & 5 Ave,Fulton St & Pearl St,1.0
120858,E 53 St & Lexington Ave,Avenue D & E 12 St,1.0
120878,E 53 St & Lexington Ave,Court St & Nelson St,1.0
120880,E 53 St & Lexington Ave,Dock St & Front St,1.0
120865,E 53 St & Lexington Ave,Broadway & 12 St,1.0
120866,E 53 St & Lexington Ave,Broadway & W 220 St,1.0
120868,E 53 St & Lexington Ave,Brooklyn Bridge Park - Pier 2,1.0
247873,W 44 St & 5 Ave,Riverside Dr & W 153 St,1.0
247880,W 44 St & 5 Ave,Shore Blvd & Astoria Park,1.0
247881,W 44 St & 5 Ave,Smith St & 9 St,1.0
120911,E 53 St & Lexington Ave,India St Pier,1.0
120881,E 53 St & Lexington Ave,Dwight St & Van Dyke St,1.0
120885,E 53 St & Lexington Ave,E 128 St & 3 Ave,1.0
120886,E 53 St & Lexington Ave,E 132 St & Madison Ave,1.0
120887,E 53 St & Lexington Ave,E 138 St & 5 Av,1.0
120888,E 53 St & Lexington Ave,E 138 St & Canal St W,1.0
120876,E 53 St & Lexington Ave,Coffey St & Ferris St,1.0
120877,E 53 St & Lexington Ave,Columbia Heights & Cranberry St,1.0
29154,43 St & 37 Ave,E 72 St & York Ave,1.0
247899,W 44 St & 5 Ave,W 181 St & Riverside Dr,1.0
29144,43 St & 37 Ave,Clinton Ave & Flushing Ave,1.0
29145,43 St & 37 Ave,Clinton St & Cherry St,1.0
247886,W 44 St & 5 Ave,Stagg St & Morgan Ave,1.0
247888,W 44 St & 5 Ave,Van Brunt St & Van Dyke St,1.0
247889,W 44 St & 5 Ave,Van Dam St & Greenpoint Ave,1.0
120785,E 53 St & 3 Ave,Kent Ave & Division Ave,1.0
120791,E 53 St & 3 Ave,Morton St & West St,1.0
29155,43 St & 37 Ave,E 82 St & East End Ave,1.0
29158,43 St & 37 Ave,Flushing Ave & Vanderbilt Ave,1.0
29148,43 St & 37 Ave,E 102 St & 1 Ave,1.0
29149,43 St & 37 Ave,E 138 St & 5 Av,1.0
29150,43 St & 37 Ave,E 20 St & FDR Dr,1.0
29151,43 St & 37 Ave,E 33 St & 1 Ave,1.0
29152,43 St & 37 Ave,E 54 St & 1 Ave,1.0
120805,E 53 St & 3 Ave,South St & Whitehall St,1.0
120806,E 53 St & 3 Ave,St. Anns Av & Bruckner Blvd,1.0
120808,E 53 St & 3 Ave,W 10 St & Washington St,1.0
120811,E 53 St & 3 Ave,W 181 St & Riverside Dr,1.0
120797,E 53 St & 3 Ave,Pleasant Ave & E 116 St,1.0
120798,E 53 St & 3 Ave,River Ter & Warren St,1.0
120803,E 53 St & 3 Ave,Roosevelt Island Tramway,1.0
120788,E 53 St & 3 Ave,Market St & Cherry St,1.0
120840,E 53 St & Lexington Ave,3 St & 3 Ave,1.0
120822,E 53 St & 3 Ave,Watts St & Greenwich St,1.0
120826,E 53 St & 3 Ave,Wythe Ave & Metropolitan Ave,1.0
120836,E 53 St & Lexington Ave,19 St & 24 Ave,1.0
120812,E 53 St & 3 Ave,W 218 St & Broadway,1.0
120818,E 53 St & 3 Ave,Wards Meadow Comfort Station,1.0
120819,E 53 St & 3 Ave,Washington St & Barrow St,1.0
120804,E 53 St & 3 Ave,S 4 St & Wythe Ave,1.0
2996,1 Ave & E 44 St,21 St & 38 Ave,1.0
2977,1 Ave & E 44 St,18 St & 27 Ave,1.0
2988,1 Ave & E 44 St,20 Ave & 33 St,1.0
2989,1 Ave & E 44 St,20 Ave & 38 St,1.0
29167,43 St & 37 Ave,Metropolitan Ave & Stewart Ave,1.0
29171,43 St & 37 Ave,Old Fulton St,1.0
120720,E 51 St & Lexington Ave,W 147 St & Adam Clayton Powell Blvd,1.0
120723,E 51 St & Lexington Ave,W 163 St & Riverside Dr,1.0
120750,E 53 St & 3 Ave,10 Ave & W 14 St,1.0
120753,E 53 St & 3 Ave,2 Ave & E 125 St,1.0
120737,E 51 St & Lexington Ave,Water St & Main St,1.0
120743,E 51 St & Lexington Ave,Wyckoff St & Nevins St,1.0
3007,1 Ave & E 44 St,27 Ave & 3 St,1.0
2990,1 Ave & E 44 St,20 Ave & 48 St,1.0
2991,1 Ave & E 44 St,21 Ave & Crescent St,1.0
2993,1 Ave & E 44 St,21 St & 21 Ave,1.0
68260,Broadway & W 29 St,Icahn Stadium,1.0
68261,Broadway & W 29 St,India St Pier,1.0
68235,Broadway & W 29 St,Dyckman St & 10 Ave,1.0
68237,Broadway & W 29 St,E 132 St & Madison Ave,1.0
68228,Broadway & W 29 St,Commerce St & Van Brunt St,1.0
68231,Broadway & W 29 St,Degraw St & Hoyt St,1.0
68232,Broadway & W 29 St,Ditmars Blvd & 19 St,1.0
120745,E 53 St & 3 Ave,1 Ave & E 110 St,1.0
120762,E 53 St & 3 Ave,Broad St & Bridge St,1.0
120764,E 53 St & 3 Ave,Carlton Ave & Flushing Ave,1.0
120765,E 53 St & 3 Ave,Carroll St & Bond St,1.0
120768,E 53 St & 3 Ave,Degraw St & Hoyt St,1.0
120754,E 53 St & 3 Ave,34th Ave & Vernon Blvd,1.0
120759,E 53 St & 3 Ave,Ave D & E 8 St,1.0
120760,E 53 St & 3 Ave,Avenue D & E 10 St,1.0
120761,E 53 St & 3 Ave,Banker St & Meserole Ave,1.0
120687,E 51 St & Lexington Ave,Morton St & West St,1.0
120662,E 51 St & Lexington Ave,E 138 St & Grand Concourse,1.0
120676,E 51 St & Lexington Ave,Flushing Ave & Vanderbilt Ave,1.0
120680,E 51 St & Lexington Ave,Harrison Pl & Porter Ave,1.0
120654,E 51 St & Lexington Ave,Columbia St & Degraw St,1.0
120655,E 51 St & Lexington Ave,Congress St & Hicks St,1.0
120656,E 51 St & Lexington Ave,Court St & Nelson St,1.0
120657,E 51 St & Lexington Ave,Degraw St & Hoyt St,1.0
247935,W 45 St & 8 Ave,Amsterdam Ave & W 186 St,1.0
247937,W 45 St & 8 Ave,Astoria Park S & Shore Blvd,1.0
247916,W 44 St & 5 Ave,Willis Ave & Bruckner Blvd,1.0
247927,W 45 St & 8 Ave,2 Ave & E 125 St,1.0
247930,W 45 St & 8 Ave,31 Ave & 14 St,1.0
247931,W 45 St & 8 Ave,34th Ave & Vernon Blvd,1.0
120681,E 51 St & Lexington Ave,Home St & Westchester Ave,1.0
120684,E 51 St & Lexington Ave,Market St & Cherry St,1.0
120692,E 51 St & Lexington Ave,Pearl St & Hanover Square,1.0
120693,E 51 St & Lexington Ave,Pearl St & Peck Slip,1.0
247952,W 45 St & 8 Ave,Center Blvd & 51 Ave,1.0
247956,W 45 St & 8 Ave,Degraw St & Hoyt St,1.0
247941,W 45 St & 8 Ave,Avenue D & E 10 St,1.0
247944,W 45 St & 8 Ave,Banker St & Meserole Ave,1.0
247947,W 45 St & 8 Ave,Broadway & 12 St,1.0
247948,W 45 St & 8 Ave,Brooklyn Bridge Park - Pier 2,1.0
120730,E 51 St & Lexington Ave,Walnut Ave & E 136 St,1.0
120710,E 51 St & Lexington Ave,South St & Pike St,1.0
120713,E 51 St & Lexington Ave,Union St & Nevins St,1.0
120714,E 51 St & Lexington Ave,Van Brunt St & Van Dyke St,1.0
120715,E 51 St & Lexington Ave,Van Dam St & Review Ave,1.0
120716,E 51 St & Lexington Ave,Vernon Blvd & 50 Ave,1.0
120698,E 51 St & Lexington Ave,Popham Ave & W 174 St,1.0
120707,E 51 St & Lexington Ave,Shore Blvd & Astoria Park,1.0
120626,E 51 St & Lexington Ave,2 Ave & 36 St,1.0
120628,E 51 St & Lexington Ave,21 St & 21 Ave,1.0
120594,E 51 St & 2 Ave,W 163 St & Edgecombe Ave,1.0
120601,E 51 St & 2 Ave,Walnut Ave & E 136 St,1.0
120608,E 51 St & 2 Ave,Water St & Main St,1.0
68335,Broadway & W 36 St,10 Ave & W 207 St,1.0
120587,E 51 St & 2 Ave,Vernon Blvd & 41 Rd,1.0
68304,Broadway & W 29 St,W 120 St & Claremont Ave,1.0
29110,43 St & 37 Ave,1 Ave & E 110 St,1.0
29113,43 St & 37 Ave,10 Ave & W 14 St,1.0
247963,W 45 St & 8 Ave,E 134 St & Walnut Ave,1.0
247964,W 45 St & 8 Ave,E 138 St & 5 Av,1.0
247965,W 45 St & 8 Ave,E 150 St & Gerard Ave,1.0
247966,W 45 St & 8 Ave,E 174 St & Longfellow Ave,1.0
120613,E 51 St & 2 Ave,Willis Ave & Bruckner Blvd,1.0
120622,E 51 St & Lexington Ave,10 St & 2 Ave,1.0
120640,E 51 St & Lexington Ave,Amsterdam Ave & W 183 St,1.0
120629,E 51 St & Lexington Ave,27 Ave & 3 St,1.0
120630,E 51 St & Lexington Ave,27 Ave & 9 St,1.0
120633,E 51 St & Lexington Ave,45 Rd & 11 St,1.0
120635,E 51 St & Lexington Ave,48 Ave & 31 St,1.0
29130,43 St & 37 Ave,5 St & 51 Ave,1.0
29119,43 St & 37 Ave,27 Ave & 3 St,1.0
247976,W 45 St & 8 Ave,E 85 St & East End Ave,1.0
68292,Broadway & W 29 St,Roosevelt Island Tramway,1.0
68294,Broadway & W 29 St,Smith St & 9 St,1.0
68270,Broadway & W 29 St,Motorgate,1.0
68282,Broadway & W 29 St,Pleasant Ave & E 120 St,1.0
120646,E 51 St & Lexington Ave,Bridge St & Water St,1.0
120637,E 51 St & Lexington Ave,5 Av & W 139 St,1.0
120638,E 51 St & Lexington Ave,5 St & 51 Ave,1.0
120639,E 51 St & Lexington Ave,52 St & 1 Ave,1.0
29137,43 St & 37 Ave,Bank St & Washington St,1.0
29138,43 St & 37 Ave,Bridge St & Water St,1.0
68361,Broadway & W 36 St,Carlton Ave & Flushing Ave,1.0
68345,Broadway & W 36 St,45 Rd & 11 St,1.0
68347,Broadway & W 36 St,8 St & Astoria Blvd,1.0
68348,Broadway & W 36 St,9 St & 44 Rd,1.0
68349,Broadway & W 36 St,Adam Clayton Powell Blvd & W 151 St,1.0
68350,Broadway & W 36 St,Amsterdam Ave & W 183 St,1.0
247992,W 45 St & 8 Ave,Macombs Pl & W 152 St,1.0
247994,W 45 St & 8 Ave,Metropolitan Ave & Stewart Ave,1.0
247995,W 45 St & 8 Ave,Milton St & Franklin St,1.0
247999,W 45 St & 8 Ave,N 11 St & Kent Ave,1.0
248000,W 45 St & 8 Ave,N 15 St & Wythe Ave,1.0
247989,W 45 St & 8 Ave,Lenox Ave & W 144 St,1.0
29131,43 St & 37 Ave,8 St & Astoria Blvd,1.0
29136,43 St & 37 Ave,Avenue C & E 18 St,1.0
120565,E 51 St & 2 Ave,River Ave & E 151 St,1.0
68365,Broadway & W 36 St,Columbia St & Degraw St,1.0
68366,Broadway & W 36 St,Columbia St & Kane St,1.0
68367,Broadway & W 36 St,Commerce St & Van Brunt St,1.0
68368,Broadway & W 36 St,Court St & Nelson St,1.0
68369,Broadway & W 36 St,Dock 72 Way & Market St,1.0
68370,Broadway & W 36 St,Douglass St & 3 Ave,1.0
247990,W 45 St & 8 Ave,Lexington Ave & E 128 St,1.0
68307,Broadway & W 29 St,W 155 St & Frederick Douglass Blvd,1.0
68309,Broadway & W 29 St,W 163 St & Riverside Dr,1.0
68315,Broadway & W 29 St,Wards Meadow Comfort Station,1.0
68326,Broadway & W 29 St,Whitehall St & Bridge St,1.0
120583,E 51 St & 2 Ave,Van Dam St & Greenpoint Ave,1.0
120584,E 51 St & 2 Ave,Van Dam St & Review Ave,1.0
120585,E 51 St & 2 Ave,Vernon Blvd & 10 St,1.0
68300,Broadway & W 29 St,Van Brunt St & Van Dyke St,1.0
120513,E 51 St & 2 Ave,Degraw St & Hoyt St,1.0
120514,E 51 St & 2 Ave,Devoe St & Morgan Ave,1.0
120516,E 51 St & 2 Ave,Dock St & Front St,1.0
120517,E 51 St & 2 Ave,Douglass St & 3 Ave,1.0
13653,2 Ave & E 125 St,South St & Gouverneur Ln,1.0
13661,2 Ave & E 125 St,Spruce St & Nassau St,1.0
13645,2 Ave & E 125 St,Riverside Dr & W 91 St,1.0
13647,2 Ave & E 125 St,Rutgers St & Henry St,1.0
29084,43 St & 35 Ave,E 72 St & York Ave,1.0
248029,W 45 St & 8 Ave,Vernon Blvd & 41 Rd,1.0
248035,W 45 St & 8 Ave,W 155 St & Frederick Douglass Blvd,1.0
248017,W 45 St & 8 Ave,Riverside Dr & W 148 St,1.0
248024,W 45 St & 8 Ave,Smith St & 9 St,1.0
120536,E 51 St & 2 Ave,Front St & Washington St,1.0
